srcYear,srcMonth,Month_Year,srcStateName,Ration card holders under National Food Security Act ( NFSA ),Ration cards involved in the Transactions under National Food Security Act ( NFSA ),Electronic Point of Sale ( EPOS ) transactions under National Food Security Act ( NFSA ),Aadhar based Biometric transactions,Aadhar based Integrated Risk Information System ( IRIS ) transactions,Aadhar based One Time Password ( OTP ) transactions,Total Aadhaar based transactions,Total Aadhaar transactions (%),Transactions authenticated by The Public Distribution System ( PDS ) and One Time Password ( OTP ),Transactions authenticated by modes other than One Time Password (OTP ),Authenticated Transactions by other mode,Authenticated transactions by other Mode (%),Non-Authenticated Transactions,Non-Authenticated transactions (%),YearCode,Year,MonthCode,Month
2018,March,Mar-2018,Haryana,2962980,2219652,2536269,2536269,0,0,2536269,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2018,March,Mar-2018,Gujarat,7102280,5781377,5807611,3876622,0,78,3876700,66,0,1390,1390,0,1929521,33,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2018,March,Mar-2018,Goa,139701,5639,5640,3598,0,0,3598,63,0,0,0,0,2042,36,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2018,March,Mar-2018,Delhi,1941861,1503476,1531758,1417715,114043,0,1531758,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2018,March,Mar-2018,Daman & Diu,24162,19431,19454,18752,0,0,18752,96,0,0,0,0,702,3,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2018,March,Mar-2018,Dadra & Nagar Haveli,33272,33351,33383,27545,0,0,27545,82,0,0,0,0,5838,17,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2018,March,Mar-2018,Chhattisgarh,5355227,5073903,5898405,555235,0,0,555235,9,0,0,0,0,5343170,90,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2018,March,Mar-2018,Assam,34431,15332,15334,0,0,0,0,0,244,0,244,1,15090,98,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2018,March,Mar-2018,Andhra Pradesh,9544558,8679319,8881033,8873737,7296,0,8881033,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2018,March,Mar-2018,Andaman & Nicobar Islands,8948,458,505,0,0,0,0,0,505,0,505,100,0,0,2018,"Calendar Year (Jan - Dec), 2018",201803,"March, 2018"
2018,April,Apr-2018,Uttar Pradesh,33712769,5152506,5157940,4418086,0,0,4418086,85,0,0,0,0,739854,14,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Tripura,815580,228240,236168,236166,2,0,236168,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Telangana,5192173,8668162,8729477,8729477,0,0,8729477,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Tamil Nadu,9990881,9052879,10031437,0,0,0,0,0,6,9543420,9543426,95,488011,4,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Sikkim,94863,2806,2814,2814,0,0,2814,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Rajasthan,10062466,0,7874872,7872761,0,0,7872761,99,0,0,0,0,2111,0,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Odisha,8670312,48277392,9429724,5072048,0,0,5072048,53,24714,0,24714,0,4332962,45,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Meghalaya,1551,880,1016,0,0,0,0,0,0,0,0,0,1016,100,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Maharashtra,15351146,26715932,10598213,9066844,0,0,9066844,85,0,0,0,0,1531369,14,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Madhya Pradesh,11798742,9016494,9016494,1647433,0,0,1647433,18,0,7369061,7369061,81,0,0,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Lakshadweep,5148,237,253,0,0,0,0,0,0,0,0,0,253,100,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Kerala,2452695,3989971,3989971,3485279,0,0,3485279,87,0,0,0,0,504692,12,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2022,July,Jul-2022,Lakshadweep,4748,643,643,581,62,0,643,100,0,0,0,0,0,0,,,,
2018,April,Apr-2018,Karnataka,12116010,9932792,9938233,9869369,0,0,9869369,99,0,0,0,0,68864,0,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Jharkhand,5675129,0,4433676,3577345,0,0,3577345,80,130745,0,130745,2,725586,16,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Jammu And Kashmir,1667296,976693,983222,106557,0,0,106557,10,0,0,0,0,876665,89,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Himachal Pradesh,679985,464198,464198,2379,0,0,2379,0,0,0,0,0,461819,99,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Haryana,2964082,2130104,2268567,2268567,0,0,2268567,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Gujarat,7068124,6000396,6024715,3991924,0,157,3992081,66,0,0,0,0,2032634,33,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Goa,139929,4741,4745,1271,0,0,1271,26,0,0,0,0,3474,73,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Delhi,1949651,1529027,1536330,1459791,76539,0,1536330,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Daman & Diu,23230,18382,18410,18063,0,0,18063,98,0,0,0,0,347,1,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Dadra & Nagar Haveli,33272,33418,33449,27926,0,0,27926,83,0,0,0,0,5523,16,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Chhattisgarh,5378318,4481455,4585178,559297,0,0,559297,12,0,0,0,0,4025881,87,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Assam,34499,16947,16948,0,0,0,0,0,220,0,220,1,16728,98,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Andhra Pradesh,9455462,8673143,8802384,8793954,8430,0,8802384,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,April,Apr-2018,Andaman & Nicobar Islands,9561,730,820,0,0,0,0,0,820,0,820,100,0,0,2018,"Calendar Year (Jan - Dec), 2018",201804,"April, 2018"
2018,May,May-2018,Uttar Pradesh,33700046,5111055,5114656,4528632,0,0,4528632,88,0,0,0,0,586024,11,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Tripura,588073,449159,467097,467097,0,0,467097,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Telangana,5192173,8502809,8601005,8601005,0,0,8601005,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Tamil Nadu,9996283,9047526,9993108,0,0,0,0,0,0,9488488,9488488,94,504620,5,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Sikkim,57686,2485,2490,2490,0,0,2490,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Rajasthan,10114526,0,8912620,8910452,0,0,8910452,99,0,0,0,0,2168,0,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Odisha,8670312,48381306,9705490,5126123,0,0,5126123,52,25042,0,25042,0,4554325,46,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Meghalaya,1551,942,942,0,0,0,0,0,0,0,0,0,942,100,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Maharashtra,14752964,9794732,9911456,9911456,0,0,9911456,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Madhya Pradesh,11777859,8896240,8896240,1670600,0,0,1670600,18,0,7225640,7225640,81,0,0,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Lakshadweep,13587,2,2,0,0,0,0,0,0,0,0,0,2,100,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Kerala,3388255,3369218,3369218,3070478,0,0,3070478,91,0,0,0,0,298740,8,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Karnataka,12114132,9846919,9851169,9851168,0,0,9851168,99,0,0,0,0,1,0,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Jharkhand,5683353,0,3790806,2850146,0,0,2850146,75,143893,0,143893,3,796767,21,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Jammu And Kashmir,1667296,1058083,1064531,119205,0,0,119205,11,0,0,0,0,945326,88,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Himachal Pradesh,685331,512316,512444,2781,0,0,2781,0,0,0,0,0,509663,99,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Haryana,2961299,2168892,2383889,2383889,0,0,2383889,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Gujarat,6959469,5766541,5787742,4247714,0,223,4247937,73,0,0,0,0,1539805,26,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Goa,140065,2742,2744,0,0,0,0,0,0,0,0,0,2744,100,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Daman & Diu,22529,18954,18978,18687,0,0,18687,98,0,0,0,0,291,1,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Dadra & Nagar Haveli,34141,33267,33517,27858,0,0,27858,83,0,0,0,0,5659,16,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Chhattisgarh,5344361,5091965,5241175,723132,0,0,723132,13,0,0,0,0,4518043,86,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Assam,30906,14498,14521,0,0,0,0,0,167,0,167,1,14354,98,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Andhra Pradesh,9452705,8580914,8705401,8699851,5550,0,8705401,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,May,May-2018,Andaman & Nicobar Islands,9552,2222,2519,0,0,0,0,0,2519,0,2519,100,0,0,2018,"Calendar Year (Jan - Dec), 2018",201805,"May, 2018"
2018,June,Jun-2018,Uttar Pradesh,33679138,5110942,5113464,4572635,0,0,4572635,89,0,0,0,0,540829,10,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Uttarakhand,622104,31602,32251,5552,0,0,5552,17,0,0,0,0,26699,82,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Tripura,587361,476624,485817,485816,1,0,485817,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Telangana,5192173,8512144,8634945,8634945,0,0,8634945,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Tamil Nadu,9997067,9053335,9999650,0,0,0,0,0,0,9486958,9486958,94,512692,5,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Sikkim,8871,2446,2448,2448,0,0,2448,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Rajasthan,10187126,0,8191548,8189678,0,0,8189678,99,0,0,0,0,1870,0,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2023,February,Feb-2023,Sikkim,97289,61729,61831,61464,0,0,61464,99,0,0,0,0,367,0,,,,
2018,June,Jun-2018,Odisha,8657079,48741012,9510533,5736016,0,0,5736016,60,25540,0,25540,0,3748977,39,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Meghalaya,1551,880,880,0,0,0,0,0,0,0,0,0,880,100,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Maharashtra,14731081,10387341,10572085,10572085,0,0,10572085,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Madhya Pradesh,11775451,8981098,8981098,1679601,0,0,1679601,18,0,7301497,7301497,81,0,0,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Lakshadweep,5175,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Kerala,3534741,3586484,3586484,3375815,80,0,3375895,94,0,0,0,0,210589,5,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Karnataka,12100034,10071171,10075466,10075462,0,0,10075462,99,0,0,0,0,4,0,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Jharkhand,5696290,0,4707153,3817552,0,0,3817552,81,109170,0,109170,2,780431,16,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Jammu And Kashmir,1667306,1045768,1054284,117036,0,0,117036,11,0,0,0,0,937248,88,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Himachal Pradesh,687315,587573,587573,228,0,0,228,0,0,0,0,0,587345,99,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Haryana,2645165,2161594,2362415,2362415,0,0,2362415,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Gujarat,6882306,5931053,5951362,4457571,0,369,4457940,74,0,0,0,0,1493422,25,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Goa,140320,699,699,0,0,0,0,0,0,0,0,0,699,100,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Daman & Diu,21904,18249,18265,16892,0,0,16892,92,0,0,0,0,1373,7,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Dadra & Nagar Haveli,34197,33731,33759,27614,0,0,27614,81,0,0,0,0,6145,18,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Chhattisgarh,5322496,5080772,5269148,1070880,0,0,1070880,20,0,0,0,0,4198268,79,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Assam,30906,15058,14835,0,0,0,0,0,464,0,464,3,14371,96,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Andhra Pradesh,9449652,8640235,8748068,8739997,8071,0,8748068,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,June,Jun-2018,Andaman & Nicobar Islands,9516,1807,2038,0,0,0,0,0,2038,0,2038,100,0,0,2018,"Calendar Year (Jan - Dec), 2018",201806,"June, 2018"
2018,July,Jul-2018,Uttar Pradesh,33746931,5157003,5157800,4625795,0,0,4625795,89,0,0,0,0,532005,10,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Tripura,587446,512337,523194,523191,3,0,523194,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Telangana,5042436,4272638,4272638,4272638,0,0,4272638,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Tamil Nadu,10004252,9201829,10187880,0,0,0,0,0,0,9708662,9708662,95,479218,4,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Sikkim,24496,2574,2575,2575,0,0,2575,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Rajasthan,10273116,0,8853856,8851932,0,0,8851932,99,0,0,0,0,1924,0,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Punjab,3515987,154165,154806,154516,290,0,154806,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Odisha,8657079,48660072,9625817,5772666,0,0,5772666,59,25633,0,25633,0,3827518,39,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Meghalaya,1551,966,966,0,0,0,0,0,0,0,0,0,966,100,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Maharashtra,14737295,10887684,11069372,11069372,0,0,11069372,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Madhya Pradesh,11767641,8572759,8572759,2571264,0,0,2571264,29,0,6001495,6001495,70,0,0,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Lakshadweep,5175,42,42,0,0,0,0,0,0,0,0,0,42,100,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Kerala,3533809,3648479,3648479,3480813,115,0,3480928,95,0,0,0,0,167551,4,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Karnataka,12099633,10286099,10290540,10290534,0,0,10290534,99,0,0,0,0,6,0,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Jharkhand,5710684,0,4719812,3813371,0,0,3813371,80,118208,0,118208,2,788233,16,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Jammu And Kashmir,1667306,1148007,1153629,143946,0,0,143946,12,0,0,0,0,1009683,87,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Himachal Pradesh,689363,570830,570830,610,0,0,610,0,0,0,0,0,570220,99,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Haryana,2790768,2197990,2439708,2439708,0,0,2439708,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Gujarat,6864957,6159676,6199876,4698555,0,415,4698970,75,0,0,0,0,1500906,24,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Daman & Diu,21904,18739,18785,17078,0,0,17078,90,0,0,0,0,1707,9,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Dadra & Nagar Haveli,34302,33893,33916,26314,0,0,26314,77,0,0,0,0,7602,22,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Chhattisgarh,5303452,4982633,5145576,1112826,0,0,1112826,21,0,0,0,0,4032750,78,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Assam,30906,14400,14358,0,0,0,0,0,209,0,209,1,14149,98,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Arunachal Pradesh,165368,42,46,0,0,0,0,0,46,0,46,100,0,0,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Andhra Pradesh,9449586,8653382,8897205,8873765,23440,0,8897205,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,July,Jul-2018,Andaman & Nicobar Islands,14443,1622,1824,0,0,0,0,0,1824,0,1824,100,0,0,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018"
2018,August,Aug-2018,Uttar Pradesh,33175307,4947428,4949703,4597045,0,0,4597045,92,0,0,0,0,352658,7,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Uttarakhand,781393,23693,23767,4187,0,0,4187,17,0,0,0,0,19580,82,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Tripura,576119,529342,534348,534346,2,0,534348,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Telangana,5045447,4157487,4157487,4157487,0,0,4157487,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Tamil Nadu,10013150,9179381,10111871,0,0,0,0,0,0,9658181,9658181,95,453690,4,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Sikkim,59029,9551,9603,9603,0,0,9603,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Rajasthan,10351537,0,8664624,8662223,0,0,8662223,99,0,0,0,0,2401,0,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Punjab,3515987,2065511,2073870,2045747,28123,0,2073870,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Odisha,8644554,48388806,8601597,5298610,0,0,5298610,61,24534,0,24534,0,3278453,38,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Meghalaya,1551,877,879,0,0,0,0,0,51,0,51,5,828,94,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Maharashtra,14838989,11118906,11485929,11485929,0,0,11485929,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Madhya Pradesh,11766584,9621360,9621360,3560447,0,0,3560447,37,0,6060913,6060913,62,0,0,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Lakshadweep,5175,3,3,0,0,0,0,0,0,0,0,0,3,100,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Kerala,3528217,4900438,4900438,4632219,286,0,4632505,94,0,0,0,0,267933,5,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Karnataka,12101788,10242799,10247405,10247401,0,0,10247401,99,0,0,0,0,4,0,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Jharkhand,5710496,0,4877061,3969907,0,0,3969907,81,130352,0,130352,2,776802,15,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Jammu And Kashmir,1667296,1119646,1126355,139585,0,0,139585,12,0,0,0,0,986770,87,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Himachal Pradesh,688881,588963,588963,51746,0,0,51746,8,0,0,0,0,537217,91,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Haryana,2648436,2204450,2424390,2424390,0,0,2424390,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Gujarat,6821657,6376567,7679657,6042788,0,530,6043318,78,0,0,0,0,1636339,21,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Goa,18007,12474,12483,12434,49,0,12483,100,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Daman & Diu,21104,18408,18431,17762,0,0,17762,96,0,0,0,0,669,3,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Dadra & Nagar Haveli,34355,33938,33955,27075,0,0,27075,79,0,0,0,0,6880,20,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Chhattisgarh,5294532,5086260,5274750,1145555,0,0,1145555,21,0,0,0,0,4129195,78,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Assam,30906,15107,15117,0,0,0,0,0,355,0,355,2,14762,97,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
2018,August,Aug-2018,Arunachal Pradesh,165368,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018"
